"","Results.index","Time","Counter","Hash","Logged.in.as.experiment.owner...if.known.","Controller.name","Item.number","Element.number","Type","Group","Field.name","Field.value","Sentence..or.sentence.MD5.","Question..NULL.if.none..","Answer","Whether.or.not.answer.was.correct..NULL.if.N.A.","Time.taken.to.answer."
"8416",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",236,0,"stimulus2_pres","29","","","","NULL","2","NULL",4616
"8417",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",275,0,"filler2","NULL","","","Максим и Вова готовят на кухне.","","","",NA
"8418",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",275,0,"filler2","NULL","","","","NULL","7","NULL",5321
"8419",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",153,0,"stimulus2_fut","18","","","На трамвае приедем я и Коля.","","","",NA
"8420",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",153,0,"stimulus2_fut","18","","","","NULL","1","NULL",3594
"8421",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",270,0,"fillerq2","NULL","","","Рома и Антон поедят в столовой.","","","",NA
"8422",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",270,0,"fillerq2","NULL","","","","NULL","4","NULL",3928
"8423",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","Question",270,1,"fillerq2","NULL","","","","Где поедят Рома и Антон?","В кафе","0",1653
"8424",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",144,0,"stimulus2_pres","17","","","В магазин иду я и Максим.","","","",NA
"8425",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",144,0,"stimulus2_pres","17","","","","NULL","4","NULL",7673
"8426",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",277,0,"filler22","NULL","","","Кирилл и Федя бродят в лесу.","","","",NA
"8427",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",277,0,"filler22","NULL","","","","NULL","6","NULL",3138
"8428",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",199,0,"stimulus2_fut","24","","","Я и Олег поработают из дома.","","","",NA
"8429",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",199,0,"stimulus2_fut","24","","","","NULL","3","NULL",4210
"8430",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",282,0,"filler2","NULL","","","Лёша и Вася заплатят в кассе.","","","",NA
"8431",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","AcceptabilityJudgment",282,0,"filler2","NULL","","","","NULL","3","NULL",6234
"8432",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","Form",6,0,"comments","NULL","comment","","","","","",NA
"8433",54,"2021-05-14T09:43:27Z",52,"Iizxc+KqVbHsFV+ODXcqxA","no","Form",6,0,"comments","NULL","_REACTION_TIME_","6158","","","","",NA
"8434",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",1,0,"intro","NULL","Imja","VcRz8H","","","","",NA
"8435",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",1,0,"intro","NULL","Vozrast","37","","","","",NA
"8436",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",1,0,"intro","NULL","Obrazovanie","среднее специальное","","","","",NA
"8437",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",1,0,"intro","NULL","Jazyk","","","","","",NA
"8438",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",1,0,"intro","NULL","Soglasie","yes","","","","",NA
"8439",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",1,0,"intro","NULL","Pol","male","","","","",NA
"8440",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",1,0,"intro","NULL","Lingvisticheskoe_obrazovanie","no_ed","","","","",NA
"8441",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",1,0,"intro","NULL","_REACTION_TIME_","79190","","","","",NA
"8442",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",3,0,"instruction","NULL","_REACTION_TIME_","33460","","","","",NA
"8443",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",8,0,"practice","NULL","","","Паша и Коля спят на уроке.","","","",NA
"8444",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",8,0,"practice","NULL","","","","NULL","6","NULL",3031
"8445",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",9,0,"practice","NULL","","","Максим и я гуляем в парке.","","","",NA
"8446",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",9,0,"practice","NULL","","","","NULL","6","NULL",2982
"8447",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",10,0,"practice","NULL","","","В окно смотрю я и Витя.","","","",NA
"8448",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",10,0,"practice","NULL","","","","NULL","4","NULL",5589
"8449",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",11,0,"practice","NULL","","","На парте рисуют Вася и Петя.","","","",NA
"8450",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",11,0,"practice","NULL","","","","NULL","6","NULL",3495
"8451",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",4,0,"start","NULL","_REACTION_TIME_","3142","","","","",NA
"8452",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",279,0,"filler1","NULL","","","В зоопарк сходят Миша и Гена.","","","",NA
"8453",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",279,0,"filler1","NULL","","","","NULL","6","NULL",2703
"8454",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",34,0,"stimulus_fut","3","","","В зале подметёт я и Вова.","","","",NA
"8455",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",34,0,"stimulus_fut","3","","","","NULL","6","NULL",2706
"8456",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",278,0,"filler1","NULL","","","Гриша и Слава пойдут на дискотеку.","","","",NA
"8457",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",278,0,"filler1","NULL","","","","NULL","6","NULL",1788
"8458",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",89,0,"stimulus_pres","10","","","На балконе курим я и Митя.","","","",NA
"8459",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",89,0,"stimulus_pres","10","","","","NULL","5","NULL",2730
"8460",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",287,0,"filler11","NULL","","","В комнату вбегаем Никита и Вася.","","","",NA
"8461",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",287,0,"filler11","NULL","","","","NULL","4","NULL",3069
"8462",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",126,0,"stimulus_fut","15","","","Я и Гриша сядет за стол.","","","",NA
"8463",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",126,0,"stimulus_fut","15","","","","NULL","2","NULL",2845
"8464",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",273,0,"filler1","NULL","","","Володя и Кеша отдыхают на юге.","","","",NA
"8465",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",273,0,"filler1","NULL","","","","NULL","6","NULL",2907
"8466",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",117,0,"stimulus_pres","14","","","Я и Слава выступаем в цирке.","","","",NA
"8467",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",117,0,"stimulus_pres","14","","","","NULL","6","NULL",1657
"8468",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",286,0,"filler11","NULL","","","Саша и Коля выпьем в пабе.","","","",NA
"8469",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",286,0,"filler11","NULL","","","","NULL","6","NULL",1865
"8470",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",98,0,"stimulus_fut","11","","","В прихожей подождёт я и Кирилл.","","","",NA
"8471",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",98,0,"stimulus_fut","11","","","","NULL","2","NULL",2267
"8472",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",272,0,"filler1","NULL","","","В Москве живут Ваня и Коля.","","","",NA
"8473",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",272,0,"filler1","NULL","","","","NULL","6","NULL",2628
"8474",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",53,0,"stimulus_pres","6","","","Я и Влад бегаем на стадионе.","","","",NA
"8475",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",53,0,"stimulus_pres","6","","","","NULL","6","NULL",2333
"8476",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",280,0,"filler11","NULL","","","Андрей и Коля уйдут в театр.","","","",NA
"8477",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",280,0,"filler11","NULL","","","","NULL","3","NULL",2364
"8478",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",16,0,"stimulus_fut","1","","","На вечеринку приду я и Вася.","","","",NA
"8479",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",16,0,"stimulus_fut","1","","","","NULL","6","NULL",2684
"8480",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",268,0,"fillerq","NULL","","","Петя и Вася ходят в школу.","","","",NA
"8481",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",268,0,"fillerq","NULL","","","","NULL","6","NULL",3061
"8482",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Question",268,1,"fillerq","NULL","","","","Куда ходят Петя и Вася?","В школу","1",3231
"8483",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",43,0,"stimulus_pres","4","","","На море уезжают я и Миша.","","","",NA
"8484",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",43,0,"stimulus_pres","4","","","","NULL","6","NULL",3388
"8485",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",292,0,"filler1","NULL","","","Денис и Илья пропылесосим в гостиной.","","","",NA
"8486",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",292,0,"filler1","NULL","","","","NULL","5","NULL",3054
"8487",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",62,0,"stimulus_fut","7","","","Я и Дима постоит в коридоре.","","","",NA
"8488",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",62,0,"stimulus_fut","7","","","","NULL","2","NULL",1955
"8489",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",285,0,"filler1","NULL","","","В классе болтаем Кеша и Егор.","","","",NA
"8490",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",285,0,"filler1","NULL","","","","NULL","5","NULL",2957
"8491",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",107,0,"stimulus_pres","12","","","На лестницу встают я и Игорь.","","","",NA
"8492",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",107,0,"stimulus_pres","12","","","","NULL","2","NULL",2277
"8493",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",295,0,"filler11","NULL","","","В прорубь нырнём Вова и Серёжа.","","","",NA
"8494",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",295,0,"filler11","NULL","","","","NULL","3","NULL",3568
"8495",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",44,0,"stimulus_fut","5","","","Я и Никита сыграю в спектакле.","","","",NA
"8496",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",44,0,"stimulus_fut","5","","","","NULL","6","NULL",2049
"8497",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",293,0,"filler1","NULL","","","На улице поговорим Максим и Гена.","","","",NA
"8498",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",293,0,"filler1","NULL","","","","NULL","6","NULL",3208
"8499",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",135,0,"stimulus_pres","16","","","Я и Гена гуляют в парке.","","","",NA
"8500",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",135,0,"stimulus_pres","16","","","","NULL","4","NULL",1931
"8501",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",294,0,"filler11","NULL","","","Гоша и Боря впрыгнем в вагон.","","","",NA
"8502",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",294,0,"filler11","NULL","","","","NULL","6","NULL",2497
"8503",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",108,0,"stimulus_fut","13","","","Я и Данила спою на банкете.","","","",NA
"8504",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",108,0,"stimulus_fut","13","","","","NULL","6","NULL",3200
"8505",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",284,0,"filler1","NULL","","","Андрей и Федя блуждаем в лесу.","","","",NA
"8506",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",284,0,"filler1","NULL","","","","NULL","6","NULL",3465
"8507",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",71,0,"stimulus_pres","8","","","Я и Костя работают в больнице.","","","",NA
"8508",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",71,0,"stimulus_pres","8","","","","NULL","6","NULL",2411
"8509",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",274,0,"filler11","NULL","","","По телефону беседуют Яша и Лёша.","","","",NA
"8510",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",274,0,"filler11","NULL","","","","NULL","6","NULL",2362
"8511",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",80,0,"stimulus_fut","9","","","До финиша доплыву я и Вадим.","","","",NA
"8512",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",80,0,"stimulus_fut","9","","","","NULL","6","NULL",3388
"8513",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",269,0,"fillerq","NULL","","","В университет поступят Лёва и Денис.","","","",NA
"8514",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",269,0,"fillerq","NULL","","","","NULL","6","NULL",2380
"8515",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Question",269,1,"fillerq","NULL","","","","Что сделают Лёва и Денис?","Поступят в университет","1",2639
"8516",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",25,0,"stimulus_pres","2","","","В автобусе едем я и Петя.","","","",NA
"8517",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",25,0,"stimulus_pres","2","","","","NULL","6","NULL",2869
"8518",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Form",5,0,"break","NULL","_REACTION_TIME_","11058","","","","",NA
"8519",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",296,0,"filler2","NULL","","","Артём и Дима выйдем в финал.","","","",NA
"8520",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",296,0,"filler2","NULL","","","","NULL","6","NULL",2841
"8521",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",236,0,"stimulus2_pres","29","","","Я и Витя пою на концерте.","","","",NA
"8522",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",236,0,"stimulus2_pres","29","","","","NULL","3","NULL",3637
"8523",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",276,0,"filler2","NULL","","","На машине ездят Илья и Лёва.","","","",NA
"8524",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",276,0,"filler2","NULL","","","","NULL","6","NULL",2285
"8525",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",181,0,"stimulus2_fut","22","","","Я и Денис побежим к реке.","","","",NA
"8526",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",181,0,"stimulus2_fut","22","","","","NULL","6","NULL",3407
"8527",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",277,0,"filler22","NULL","","","Кирилл и Федя бродят в лесу.","","","",NA
"8528",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",277,0,"filler22","NULL","","","","NULL","6","NULL",1608
"8529",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",208,0,"stimulus2_pres","25","","","В бассейне плаваю я и Андрей.","","","",NA
"8530",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",208,0,"stimulus2_pres","25","","","","NULL","3","NULL",5674
"8531",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",282,0,"filler2","NULL","","","Лёша и Вася заплатят в кассе.","","","",NA
"8532",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",282,0,"filler2","NULL","","","","NULL","6","NULL",3288
"8533",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",171,0,"stimulus2_fut","20","","","В столицу уедут я и Стёпа.","","","",NA
"8534",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",171,0,"stimulus2_fut","20","","","","NULL","6","NULL",2512
"8535",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",299,0,"filler22","NULL","","","До опушки добредём Федя и Митя.","","","",NA
"8536",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",299,0,"filler22","NULL","","","","NULL","6","NULL",5281
"8537",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",172,0,"stimulus2_pres","21","","","Я и Паша играю в саду.","","","",NA
"8538",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",172,0,"stimulus2_pres","21","","","","NULL","3","NULL",4601
"8539",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",270,0,"fillerq2","NULL","","","Рома и Антон поедят в столовой.","","","",NA
"8540",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",270,0,"fillerq2","NULL","","","","NULL","6","NULL",3399
"8541",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","Question",270,1,"fillerq2","NULL","","","","Где поедят Рома и Антон?","В столовой","1",2495
"8542",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",235,0,"stimulus2_fut","28","","","Возле ворот встанут я и Федя.","","","",NA
"8543",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",235,0,"stimulus2_fut","28","","","","NULL","6","NULL",3927
"8544",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",297,0,"filler2","NULL","","","С вышки прыгнем Петя и Вова.","","","",NA
"8545",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",297,0,"filler2","NULL","","","","NULL","2","NULL",4512
"8546",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",144,0,"stimulus2_pres","17","","","В магазин иду я и Максим.","","","",NA
"8547",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",144,0,"stimulus2_pres","17","","","","NULL","1","NULL",3469
"8548",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",283,0,"filler22","NULL","","","На кнопку нажмут Никита и Слава.","","","",NA
"8549",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",283,0,"filler22","NULL","","","","NULL","6","NULL",2983
"8550",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",153,0,"stimulus2_fut","18","","","На трамвае приедем я и Коля.","","","",NA
"8551",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",153,0,"stimulus2_fut","18","","","","NULL","6","NULL",3612
"8552",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",289,0,"filler2","NULL","","","У доски отвечаем Илья и Кирилл.","","","",NA
"8553",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",289,0,"filler2","NULL","","","","NULL","3","NULL",4315
"8554",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",226,0,"stimulus2_pres","27","","","В машине ждёт я и Лёва.","","","",NA
"8555",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",226,0,"stimulus2_pres","27","","","","NULL","1","NULL",3772
"8556",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",275,0,"filler2","NULL","","","Максим и Вова готовят на кухне.","","","",NA
"8557",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",275,0,"filler2","NULL","","","","NULL","6","NULL",3134
"8558",55,"2021-05-14T09:43:47Z",52,"T86Bu7/QOCFA6Ar1B6Ptfg","no","AcceptabilityJudgment",217,0,"stimulus2_fut","26","","","На улице покурим я и Боря.","","","",NA
